Value,Category,Acreage,Year,FIPS
68,Apples,269.8,2024,41039
69,Grapes,62.5,2024,41039
70,Christmas Trees,295.1,2024,41039
71,Other Tree Crops,1055,2024,41039
76,Walnuts,118.5,2024,41039
111,Open Water,38287.9,2024,41039
112,Perennial Ice/Snow,1956.6,2024,41039
121,Developed/Open Space,46797.8,2024,41039
122,Developed/Low Intensity,27629.4,2024,41039
123,Developed/Medium Intensity,23717.7,2024,41039
124,Developed/High Intensity,9815.4,2024,41039
131,Barren,20417.2,2024,41039
141,Deciduous Forest,690.1,2024,41039
142,Evergreen Forest,2149024.8,2024,41039
143,Mixed Forest,102652.7,2024,41039
152,Shrubland,109725.1,2024,41039
176,Grass/Pasture,392072.6,2024,41039
190,Woody Wetlands,3868.6,2024,41039
195,Herbaceous Wetlands,12562.6,2024,41039
205,Triticale,284.7,2024,41039
208,Garlic,0.2,2024,41039
214,Broccoli,0.2,2024,41039
219,Greens,44.5,2024,41039
220,Plums,38.5,2024,41039
222,Squash,344.5,2024,41039
242,Blueberries,52.7,2024,41039
6,Sunflowers,4,2024,41041
14,Mint,2.7,2024,41041
32,Flaxseed,0.4,2024,41041
36,Alfalfa,3.1,2024,41041
37,Other Hay/Non Alfalfa,10,2024,41041
42,Dry Beans,1.1,2024,41041
49,Onions,0.7,2024,41041
56,Hops,1.1,2024,41041
57,Herbs,1.6,2024,41041
58,Clover/Wildflowers,0.2,2024,41041
59,Sod/Grass Seed,4.4,2024,41041
61,Fallow/Idle Cropland,39.8,2024,41041
67,Peaches,0.2,2024,41041
68,Apples,1.3,2024,41041
69,Grapes,0.2,2024,41041
70,Christmas Trees,0.2,2024,41041
71,Other Tree Crops,17.6,2024,41041
76,Walnuts,0.2,2024,41041
111,Open Water,4440.1,2024,41041
121,Developed/Open Space,27923.2,2024,41041
122,Developed/Low Intensity,6061.4,2024,41041
123,Developed/Medium Intensity,3324.6,2024,41041
124,Developed/High Intensity,1205.6,2024,41041
131,Barren,1079.9,2024,41041
141,Deciduous Forest,1131.3,2024,41041
142,Evergreen Forest,400576.1,2024,41041
143,Mixed Forest,93586.3,2024,41041
152,Shrubland,47946.5,2024,41041
176,Grass/Pasture,34229.6,2024,41041
190,Woody Wetlands,1389.7,2024,41041
195,Herbaceous Wetlands,7247.6,2024,41041
208,Garlic,1.1,2024,41041
219,Greens,1.3,2024,41041
224,Vetch,0.7,2024,41041
242,Blueberries,10.5,2024,41041
247,Turnips,0.7,2024,41041
1,Corn,1285.4,2024,41043
6,Sunflowers,86.5,2024,41043
12,Sweet Corn,1033,2024,41043
14,Mint,611.4,2024,41043
21,Barley,23.4,2024,41043
23,Spring Wheat,357.2,2024,41043
24,Winter Wheat,5282.8,2024,41043
28,Oats,319.8,2024,41043
31,Canola,54.9,2024,41043
32,Flaxseed,58.9,2024,41043
35,Mustard,231.1,2024,41043
36,Alfalfa,26,2024,41043
37,Other Hay/Non Alfalfa,117,2024,41043
41,Sugarbeets,357.8,2024,41043
42,Dry Beans,730.1,2024,41043
44,Other Crops,2135.4,2024,41043
49,Onions,11.8,2024,41043
50,Cucumbers,0.9,2024,41043
53,Peas,1245.2,2024,41043
56,Hops,72.1,2024,41043
57,Herbs,394.8,2024,41043
58,Clover/Wildflowers,3335.3,2024,41043
59,Sod/Grass Seed,15880.8,2024,41043
61,Fallow/Idle Cropland,196.6,2024,41043
66,Cherries,4.9,2024,41043
67,Peaches,3.1,2024,41043
68,Apples,2.4,2024,41043
69,Grapes,5.1,2024,41043
70,Christmas Trees,644.5,2024,41043
71,Other Tree Crops,2379.6,2024,41043
76,Walnuts,11.1,2024,41043
111,Open Water,10736.3,2024,41043
112,Perennial Ice/Snow,506.6,2024,41043
121,Developed/Open Space,6797.5,2024,41043
122,Developed/Low Intensity,19005.8,2024,41043
123,Developed/Medium Intensity,9595.9,2024,41043
124,Developed/High Intensity,4991.9,2024,41043
131,Barren,10722.8,2024,41043
141,Deciduous Forest,269.1,2024,41043
142,Evergreen Forest,886794.4,2024,41043
143,Mixed Forest,2243.5,2024,41043
152,Shrubland,75465.4,2024,41043
176,Grass/Pasture,400867.7,2024,41043
190,Woody Wetlands,6129.4,2024,41043
195,Herbaceous Wetlands,4168.6,2024,41043
205,Triticale,145.7,2024,41043
208,Garlic,16.5,2024,41043
214,Broccoli,2.9,2024,41043
219,Greens,1.3,2024,41043
221,Strawberries,2.2,2024,41043
222,Squash,319.1,2024,41043
224,Vetch,135.2,2024,41043
229,Pumpkins,28,2024,41043
242,Blueberries,90.7,2024,41043
243,Cabbage,111.9,2024,41043
244,Cauliflower,79.4,2024,41043
246,Radishes,1340.6,2024,41043
247,Turnips,856.9,2024,41043
1,Corn,42849.9,2024,41045
4,Sorghum,678.7,2024,41045
12,Sweet Corn,1293.9,2024,41045
13,Pop or Orn Corn,168.6,2024,41045
14,Mint,1038.6,2024,41045
21,Barley,3023.2,2024,41045
23,Spring Wheat,721.7,2024,41045
24,Winter Wheat,21393.7,2024,41045
27,Rye,283.6,2024,41045
28,Oats,304.9,2024,41045
35,Mustard,0.4,2024,41045
36,Alfalfa,64849.8,2024,41045
37,Other Hay/Non Alfalfa,6271.5,2024,41045
38,Camelina,24.5,2024,41045
41,Sugarbeets,10021.1,2024,41045
42,Dry Beans,5331.2,2024,41045
43,Potatoes,3189.8,2024,41045
44,Other Crops,755,2024,41045
47,Misc Vegs & Fruits,288.4,2024,41045
48,Watermelons,576.2,2024,41045
49,Onions,14687.2,2024,41045
50,Cucumbers,9.8,2024,41045
53,Peas,832.2,2024,41045
56,Hops,252,2024,41045
57,Herbs,66.3,2024,41045
58,Clover/Wildflowers,168.6,2024,41045
59,Sod/Grass Seed,38,2024,41045
61,Fallow/Idle Cropland,1140.7,2024,41045
66,Cherries,109.9,2024,41045
67,Peaches,244,2024,41045
68,Apples,1089.3,2024,41045
69,Grapes,310.9,2024,41045
71,Other Tree Crops,76.9,2024,41045
76,Walnuts,931.6,2024,41045
77,Pears,3.3,2024,41045
111,Open Water,26022,2024,41045
121,Developed/Open Space,11587.9,2024,41045
122,Developed/Low Intensity,10086.5,2024,41045
123,Developed/Medium Intensity,3138.9,2024,41045
124,Developed/High Intensity,859.1,2024,41045
131,Barren,6833.5,2024,41045
141,Deciduous Forest,594.7,2024,41045
142,Evergreen Forest,33070.1,2024,41045
143,Mixed Forest,323.8,2024,41045
152,Shrubland,3548759.8,2024,41045
176,Grass/Pasture,2481272.9,2024,41045
190,Woody Wetlands,9880.3,2024,41045
195,Herbaceous Wetlands,32775.6,2024,41045
205,Triticale,874.2,2024,41045
206,Carrots,529.3,2024,41045
208,Garlic,2,2024,41045
216,Peppers,24.7,2024,41045
218,Nectarines,1.8,2024,41045
219,Greens,58.9,2024,41045
220,Plums,519.3,2024,41045
221,Strawberries,76.5,2024,41045
227,Lettuce,62,2024,41045
228,Dbl Crop Triticale/Corn,2329.1,2024,41045
229,Pumpkins,903.4,2024,41045
237,Dbl Crop Barley/Corn,77.2,2024,41045
243,Cabbage,7.6,2024,41045
246,Radishes,372.7,2024,41045
247,Turnips,1015.7,2024,41045
1,Corn,4818.6,2024,41047
6,Sunflowers,326.3,2024,41047
12,Sweet Corn,2340.3,2024,41047
14,Mint,699,2024,41047
21,Barley,246.6,2024,41047
23,Spring Wheat,1811.8,2024,41047
24,Winter Wheat,5061.3,2024,41047
28,Oats,963.6,2024,41047
29,Millet,20.9,2024,41047
31,Canola,0.9,2024,41047
32,Flaxseed,26,2024,41047
35,Mustard,91.4,2024,41047
36,Alfalfa,570,2024,41047
37,Other Hay/Non Alfalfa,188.4,2024,41047
39,Buckwheat,5.6,2024,41047
41,Sugarbeets,884.9,2024,41047
42,Dry Beans,3233.4,2024,41047
43,Potatoes,48,2024,41047
44,Other Crops,1058.4,2024,41047
47,Misc Vegs & Fruits,101.2,2024,41047
49,Onions,852.4,2024,41047
50,Cucumbers,142.3,2024,41047
53,Peas,1472.5,2024,41047
55,Caneberries,55.2,2024,41047
56,Hops,5099.7,2024,41047
57,Herbs,509.5,2024,41047
58,Clover/Wildflowers,3918.4,2024,41047
59,Sod/Grass Seed,51899.8,2024,41047
61,Fallow/Idle Cropland,3257.2,2024,41047
66,Cherries,83.6,2024,41047
67,Peaches,2.4,2024,41047
68,Apples,16.7,2024,41047
69,Grapes,832.6,2024,41047
70,Christmas Trees,229.7,2024,41047
71,Other Tree Crops,12432.3,2024,41047
76,Walnuts,16.2,2024,41047
77,Pears,10.7,2024,41047
111,Open Water,7362.8,2024,41047
112,Perennial Ice/Snow,501.1,2024,41047
121,Developed/Open Space,10820.6,2024,41047
122,Developed/Low Intensity,30686.2,2024,41047
123,Developed/Medium Intensity,20817.9,2024,41047
124,Developed/High Intensity,9991.3,2024,41047
131,Barren,2228.8,2024,41047
141,Deciduous Forest,754.4,2024,41047
142,Evergreen Forest,188074.3,2024,41047
143,Mixed Forest,7036.6,2024,41047
152,Shrubland,13003.2,2024,41047
176,Grass/Pasture,355447.6,2024,41047
190,Woody Wetlands,4622.7,2024,41047
195,Herbaceous Wetlands,1824.5,2024,41047
205,Triticale,239.1,2024,41047
208,Garlic,1128.7,2024,41047
214,Broccoli,556.4,2024,41047
219,Greens,197,2024,41047
220,Plums,0.4,2024,41047
221,Strawberries,72.7,2024,41047
222,Squash,1932.4,2024,41047
224,Vetch,135.4,2024,41047
229,Pumpkins,286.2,2024,41047
242,Blueberries,860.4,2024,41047
243,Cabbage,219.5,2024,41047
244,Cauliflower,227.1,2024,41047
246,Radishes,1443.1,2024,41047
247,Turnips,615.1,2024,41047
1,Corn,33198,2024,41049
4,Sorghum,18.9,2024,41049
12,Sweet Corn,4280.7,2024,41049
14,Mint,1533.4,2024,41049
21,Barley,724.6,2024,41049
23,Spring Wheat,6044,2024,41049
24,Winter Wheat,133666.5,2024,41049
27,Rye,4.4,2024,41049
28,Oats,323.8,2024,41049
31,Canola,719.9,2024,41049
33,Safflower,8,2024,41049
35,Mustard,423.4,2024,41049
36,Alfalfa,18921.1,2024,41049
37,Other Hay/Non Alfalfa,524.6,2024,41049
38,Camelina,475.7,2024,41049
39,Buckwheat,466.6,2024,41049
42,Dry Beans,1046.1,2024,41049
43,Potatoes,19860.1,2024,41049
44,Other Crops,892.7,2024,41049
47,Misc Vegs & Fruits,0.2,2024,41049
48,Watermelons,545.3,2024,41049
49,Onions,6531.7,2024,41049
51,Chick Peas,140.6,2024,41049
53,Peas,173.7,2024,41049
56,Hops,1.3,2024,41049
57,Herbs,141.9,2024,41049
59,Sod/Grass Seed,3090.4,2024,41049
61,Fallow/Idle Cropland,128683.1,2024,41049
66,Cherries,552.2,2024,41049
68,Apples,1159.6,2024,41049
69,Grapes,2745.5,2024,41049
70,Christmas Trees,43.4,2024,41049
71,Other Tree Crops,0.2,2024,41049
75,Almonds,451.2,2024,41049
76,Walnuts,1.3,2024,41049
77,Pears,29.6,2024,41049
111,Open Water,12153.9,2024,41049
121,Developed/Open Space,5220.9,2024,41049
122,Developed/Low Intensity,4465.5,2024,41049
123,Developed/Medium Intensity,2149.9,2024,41049
124,Developed/High Intensity,1145.3,2024,41049
131,Barren,886,2024,41049
141,Deciduous Forest,949,2024,41049
142,Evergreen Forest,194103.6,2024,41049
143,Mixed Forest,35.6,2024,41049
152,Shrubland,130478.9,2024,41049
176,Grass/Pasture,585162.6,2024,41049
190,Woody Wetlands,518.2,2024,41049
195,Herbaceous Wetlands,3705.5,2024,41049
205,Triticale,1254.5,2024,41049
206,Carrots,234,2024,41049
209,Cantaloupes,21.1,2024,41049
216,Peppers,0.2,2024,41049
221,Strawberries,87.2,2024,41049
222,Squash,5.8,2024,41049
228,Dbl Crop Triticale/Corn,343.4,2024,41049
229,Pumpkins,19.1,2024,41049
242,Blueberries,510.4,2024,41049
249,Gourds,159,2024,41049
1,Corn,2153,2024,41051
12,Sweet Corn,137.2,2024,41051
21,Barley,0.2,2024,41051
23,Spring Wheat,249.7,2024,41051
24,Winter Wheat,158.6,2024,41051
28,Oats,33.8,2024,41051
29,Millet,530,2024,41051
36,Alfalfa,5.3,2024,41051
41,Sugarbeets,20.7,2024,41051
42,Dry Beans,232.8,2024,41051
43,Potatoes,541.1,2024,41051
44,Other Crops,18.2,2024,41051
49,Onions,60.3,2024,41051
50,Cucumbers,4,2024,41051
53,Peas,3.3,2024,41051
55,Caneberries,31.4,2024,41051
56,Hops,82.3,2024,41051
57,Herbs,17.3,2024,41051
58,Clover/Wildflowers,63.8,2024,41051
59,Sod/Grass Seed,875.3,2024,41051
61,Fallow/Idle Cropland,33.8,2024,41051
66,Cherries,2.2,2024,41051
67,Peaches,12.2,2024,41051
68,Apples,0.4,2024,41051
69,Grapes,14.2,2024,41051
70,Christmas Trees,1.3,2024,41051
71,Other Tree Crops,204.4,2024,41051
76,Walnuts,1.3,2024,41051
77,Pears,5.3,2024,41051
111,Open Water,19011,2024,41051
112,Perennial Ice/Snow,3.8,2024,41051
121,Developed/Open Space,12900,2024,41051
122,Developed/Low Intensity,28944.4,2024,41051
123,Developed/Medium Intensity,38843.7,2024,41051
124,Developed/High Intensity,19938.1,2024,41051
131,Barren,77.8,2024,41051
141,Deciduous Forest,3642.8,2024,41051
142,Evergreen Forest,104670,2024,41051
143,Mixed Forest,13058.1,2024,41051
152,Shrubland,8853.1,2024,41051
176,Grass/Pasture,31844.9,2024,41051
190,Woody Wetlands,4229.9,2024,41051
195,Herbaceous Wetlands,5780.3,2024,41051
208,Garlic,6.9,2024,41051
214,Broccoli,50.7,2024,41051
219,Greens,21.8,2024,41051
221,Strawberries,17.6,2024,41051
222,Squash,276,2024,41051
224,Vetch,1.3,2024,41051
229,Pumpkins,32.2,2024,41051
242,Blueberries,3.6,2024,41051
243,Cabbage,204.6,2024,41051
244,Cauliflower,3.8,2024,41051
246,Radishes,18.2,2024,41051
1,Corn,1141.8,2024,41053
6,Sunflowers,15.3,2024,41053
12,Sweet Corn,270.7,2024,41053
14,Mint,541.3,2024,41053
21,Barley,25.8,2024,41053
23,Spring Wheat,223.3,2024,41053
24,Winter Wheat,3772,2024,41053
28,Oats,1645.7,2024,41053
31,Canola,344,2024,41053
32,Flaxseed,116.3,2024,41053
35,Mustard,66.9,2024,41053
36,Alfalfa,12,2024,41053
37,Other Hay/Non Alfalfa,62,2024,41053
39,Buckwheat,0.4,2024,41053
41,Sugarbeets,124.8,2024,41053
42,Dry Beans,407.9,2024,41053
44,Other Crops,706.1,2024,41053
47,Misc Vegs & Fruits,0.4,2024,41053
49,Onions,12,2024,41053
53,Peas,874,2024,41053
56,Hops,755.5,2024,41053
57,Herbs,297.3,2024,41053
58,Clover/Wildflowers,3424.4,2024,41053
59,Sod/Grass Seed,22562.2,2024,41053
61,Fallow/Idle Cropland,590,2024,41053
66,Cherries,195.7,2024,41053
67,Peaches,8.2,2024,41053
68,Apples,20.9,2024,41053
69,Grapes,171,2024,41053
70,Christmas Trees,19.8,2024,41053
71,Other Tree Crops,1645.5,2024,41053
76,Walnuts,7.8,2024,41053
111,Open Water,2085.4,2024,41053
121,Developed/Open Space,18047.8,2024,41053
122,Developed/Low Intensity,11315.7,2024,41053
123,Developed/Medium Intensity,5396.4,2024,41053
124,Developed/High Intensity,1559,2024,41053
131,Barren,208.4,2024,41053
141,Deciduous Forest,2439,2024,41053
142,Evergreen Forest,181255.2,2024,41053
143,Mixed Forest,35918.5,2024,41053
152,Shrubland,24001.3,2024,41053
176,Grass/Pasture,141679,2024,41053
190,Woody Wetlands,4730.1,2024,41053
195,Herbaceous Wetlands,2396.5,2024,41053
205,Triticale,83.4,2024,41053
208,Garlic,454.6,2024,41053
214,Broccoli,8.5,2024,41053
219,Greens,35.4,2024,41053
220,Plums,73.6,2024,41053
222,Squash,216.2,2024,41053
224,Vetch,201.9,2024,41053
229,Pumpkins,61.4,2024,41053
242,Blueberries,322.5,2024,41053
243,Cabbage,9.6,2024,41053
244,Cauliflower,29.8,2024,41053
246,Radishes,2551.8,2024,41053
247,Turnips,1109.5,2024,41053
14,Mint,92.1,2024,41055
21,Barley,2553.3,2024,41055
23,Spring Wheat,1116,2024,41055
24,Winter Wheat,107472,2024,41055
28,Oats,0.7,2024,41055
31,Canola,327.8,2024,41055
36,Alfalfa,156.8,2024,41055
37,Other Hay/Non Alfalfa,28,2024,41055
44,Other Crops,22.9,2024,41055
53,Peas,74.9,2024,41055
57,Herbs,2.7,2024,41055
58,Clover/Wildflowers,6.7,2024,41055
59,Sod/Grass Seed,117.4,2024,41055
61,Fallow/Idle Cropland,111733.7,2024,41055
66,Cherries,142.6,2024,41055
67,Peaches,59.4,2024,41055
68,Apples,21.3,2024,41055
69,Grapes,158.6,2024,41055
75,Almonds,112.3,2024,41055
76,Walnuts,14.7,2024,41055
77,Pears,4,2024,41055
111,Open Water,4020.5,2024,41055
121,Developed/Open Space,2467.7,2024,41055
122,Developed/Low Intensity,575.8,2024,41055
123,Developed/Medium Intensity,743.9,2024,41055
124,Developed/High Intensity,121.6,2024,41055
131,Barren,70.5,2024,41055
142,Evergreen Forest,472.6,2024,41055
143,Mixed Forest,2.9,2024,41055
152,Shrubland,71682.9,2024,41055
176,Grass/Pasture,226232.7,2024,41055
190,Woody Wetlands,4.9,2024,41055
195,Herbaceous Wetlands,1005.4,2024,41055
205,Triticale,276.7,2024,41055
208,Garlic,75.8,2024,41055
218,Nectarines,0.2,2024,41055
220,Plums,11.6,2024,41055
223,Apricots,23.1,2024,41055
242,Blueberries,1.6,2024,41055
1,Corn,1221.6,2024,41057
4,Sorghum,15.3,2024,41057
12,Sweet Corn,81.4,2024,41057
23,Spring Wheat,0.2,2024,41057
24,Winter Wheat,0.7,2024,41057
28,Oats,0.2,2024,41057
36,Alfalfa,26.5,2024,41057
37,Other Hay/Non Alfalfa,50.7,2024,41057
39,Buckwheat,15.1,2024,41057
42,Dry Beans,1.1,2024,41057
44,Other Crops,2.2,2024,41057
47,Misc Vegs & Fruits,8.5,2024,41057
53,Peas,1.3,2024,41057
56,Hops,50,2024,41057
57,Herbs,18.9,2024,41057
58,Clover/Wildflowers,16,2024,41057
59,Sod/Grass Seed,4.4,2024,41057
61,Fallow/Idle Cropland,32.7,2024,41057
68,Apples,0.4,2024,41057
70,Christmas Trees,0.7,2024,41057
71,Other Tree Crops,20,2024,41057
76,Walnuts,6.7,2024,41057
111,Open Water,2258.4,2024,41057
121,Developed/Open Space,29978.8,2024,41057
122,Developed/Low Intensity,5796.9,2024,41057
123,Developed/Medium Intensity,1964.4,2024,41057
124,Developed/High Intensity,913.2,2024,41057
131,Barren,2018.5,2024,41057
141,Deciduous Forest,14653.8,2024,41057
142,Evergreen Forest,393722.6,2024,41057
143,Mixed Forest,139035.4,2024,41057
152,Shrubland,50963.1,2024,41057
176,Grass/Pasture,50723.8,2024,41057
190,Woody Wetlands,756.6,2024,41057
195,Herbaceous Wetlands,12447.2,2024,41057
208,Garlic,0.4,2024,41057
221,Strawberries,0.9,2024,41057
224,Vetch,0.4,2024,41057
242,Blueberries,3.1,2024,41057
244,Cauliflower,0.4,2024,41057
246,Radishes,0.9,2024,41057
1,Corn,20930.2,2024,41059
4,Sorghum,303.3,2024,41059
5,Soybeans,25.4,2024,41059
6,Sunflowers,7.1,2024,41059
12,Sweet Corn,4064.7,2024,41059
14,Mint,3857.7,2024,41059
21,Barley,4023.8,2024,41059
22,Durum Wheat,215.3,2024,41059
23,Spring Wheat,10047.8,2024,41059
24,Winter Wheat,223920.3,2024,41059
27,Rye,544,2024,41059
28,Oats,384.7,2024,41059
31,Canola,4617.4,2024,41059
32,Flaxseed,1.8,2024,41059
33,Safflower,669.9,2024,41059
34,Rape Seed,0.2,2024,41059
35,Mustard,1238.5,2024,41059
36,Alfalfa,32884.4,2024,41059
37,Other Hay/Non Alfalfa,4979.2,2024,41059
38,Camelina,1391.3,2024,41059
39,Buckwheat,263.3,2024,41059
42,Dry Beans,2053.4,2024,41059
43,Potatoes,13479.6,2024,41059
44,Other Crops,507.7,2024,41059
47,Misc Vegs & Fruits,2.2,2024,41059
48,Watermelons,1617.9,2024,41059
49,Onions,2790.2,2024,41059
51,Chick Peas,4115.2,2024,41059
53,Peas,15057.2,2024,41059
54,Tomatoes,24.7,2024,41059
56,Hops,275.5,2024,41059
57,Herbs,667.2,2024,41059
58,Clover/Wildflowers,0.2,2024,41059
59,Sod/Grass Seed,9584.8,2024,41059
61,Fallow/Idle Cropland,162903.2,2024,41059
66,Cherries,2381.2,2024,41059
67,Peaches,24.7,2024,41059
68,Apples,3166.9,2024,41059
69,Grapes,5421.1,2024,41059
70,Christmas Trees,800.4,2024,41059
71,Other Tree Crops,46.7,2024,41059
75,Almonds,234.6,2024,41059
76,Walnuts,70.5,2024,41059
77,Pears,36.3,2024,41059
111,Open Water,10243.3,2024,41059
121,Developed/Open Space,13190.4,2024,41059
122,Developed/Low Intensity,15373.5,2024,41059
123,Developed/Medium Intensity,8854,2024,41059
124,Developed/High Intensity,1739.6,2024,41059
131,Barren,924,2024,41059
141,Deciduous Forest,86.7,2024,41059
142,Evergreen Forest,583600.2,2024,41059
143,Mixed Forest,850,2024,41059
152,Shrubland,195530.9,2024,41059
176,Grass/Pasture,688049.9,2024,41059
190,Woody Wetlands,2826.2,2024,41059
195,Herbaceous Wetlands,2975.4,2024,41059
205,Triticale,427.2,2024,41059
206,Carrots,489,2024,41059
207,Asparagus,3.3,2024,41059
209,Cantaloupes,71.6,2024,41059
216,Peppers,0.2,2024,41059
220,Plums,295.6,2024,41059
221,Strawberries,162.1,2024,41059
222,Squash,234,2024,41059
223,Apricots,54.3,2024,41059
228,Dbl Crop Triticale/Corn,1342.2,2024,41059
229,Pumpkins,621.6,2024,41059
242,Blueberries,236,2024,41059
249,Gourds,284.9,2024,41059
1,Corn,3281,2024,41061
4,Sorghum,16,2024,41061
12,Sweet Corn,5.8,2024,41061
14,Mint,1711.5,2024,41061
21,Barley,3573,2024,41061
23,Spring Wheat,8567.5,2024,41061
24,Winter Wheat,20437.8,2024,41061
28,Oats,905.4,2024,41061
30,Speltz,20.5,2024,41061
31,Canola,2258,2024,41061
32,Flaxseed,72.7,2024,41061
33,Safflower,1285,2024,41061
34,Rape Seed,90.7,2024,41061
35,Mustard,284.2,2024,41061
36,Alfalfa,15306.5,2024,41061
37,Other Hay/Non Alfalfa,2725.4,2024,41061
38,Camelina,724.6,2024,41061
41,Sugarbeets,1920.4,2024,41061
42,Dry Beans,1039.9,2024,41061
43,Potatoes,1614.4,2024,41061
44,Other Crops,555.8,2024,41061
49,Onions,339.8,2024,41061
51,Chick Peas,1498.9,2024,41061
53,Peas,586.2,2024,41061
58,Clover/Wildflowers,238,2024,41061
59,Sod/Grass Seed,11152.2,2024,41061
61,Fallow/Idle Cropland,4502.8,2024,41061
66,Cherries,6.2,2024,41061
67,Peaches,158.1,2024,41061
69,Grapes,67.6,2024,41061
71,Other Tree Crops,0.9,2024,41061
111,Open Water,1903.3,2024,41061
121,Developed/Open Space,417.4,2024,41061
122,Developed/Low Intensity,4233.7,2024,41061
123,Developed/Medium Intensity,1864.1,2024,41061
124,Developed/High Intensity,780.2,2024,41061
131,Barren,14200.6,2024,41061
141,Deciduous Forest,27.8,2024,41061
142,Evergreen Forest,797592.4,2024,41061
143,Mixed Forest,1.8,2024,41061
152,Shrubland,132438,2024,41061
176,Grass/Pasture,263770.3,2024,41061
190,Woody Wetlands,576.7,2024,41061
195,Herbaceous Wetlands,449.5,2024,41061
205,Triticale,610.7,2024,41061
206,Carrots,36.7,2024,41061
208,Garlic,754.4,2024,41061
227,Lettuce,0.2,2024,41061
242,Blueberries,7.3,2024,41061
247,Turnips,52,2024,41061
1,Corn,126.5,2024,41063
14,Mint,95.2,2024,41063
21,Barley,1671.5,2024,41063
23,Spring Wheat,4233.3,2024,41063
24,Winter Wheat,3335.3,2024,41063
28,Oats,590.7,2024,41063
29,Millet,3.6,2024,41063
30,Speltz,152.3,2024,41063
31,Canola,1204,2024,41063
32,Flaxseed,411.4,2024,41063
33,Safflower,95.6,2024,41063
34,Rape Seed,1043.5,2024,41063
35,Mustard,537.5,2024,41063
36,Alfalfa,9134.2,2024,41063
37,Other Hay/Non Alfalfa,8634.7,2024,41063
38,Camelina,14.7,2024,41063
41,Sugarbeets,95,2024,41063
42,Dry Beans,282.2,2024,41063
43,Potatoes,114.8,2024,41063
44,Other Crops,29.1,2024,41063
49,Onions,62.5,2024,41063
51,Chick Peas,37.1,2024,41063
53,Peas,289.1,2024,41063
58,Clover/Wildflowers,12.2,2024,41063
59,Sod/Grass Seed,302.7,2024,41063
61,Fallow/Idle Cropland,1926.8,2024,41063
66,Cherries,13.3,2024,41063
67,Peaches,4.7,2024,41063
68,Apples,6.9,2024,41063
69,Grapes,2.9,2024,41063
70,Christmas Trees,54.9,2024,41063
71,Other Tree Crops,1.8,2024,41063
77,Pears,0.9,2024,41063
111,Open Water,5432,2024,41063
121,Developed/Open Space,182.1,2024,41063
122,Developed/Low Intensity,1056.4,2024,41063
123,Developed/Medium Intensity,617.4,2024,41063
124,Developed/High Intensity,271.5,2024,41063
131,Barren,38561.9,2024,41063
141,Deciduous Forest,6.2,2024,41063
142,Evergreen Forest,988210.6,2024,41063
143,Mixed Forest,5.1,2024,41063
152,Shrubland,239547.3,2024,41063
176,Grass/Pasture,707986.9,2024,41063
190,Woody Wetlands,157.5,2024,41063
195,Herbaceous Wetlands,165.5,2024,41063
205,Triticale,309.8,2024,41063
208,Garlic,14.2,2024,41063
242,Blueberries,1.3,2024,41063
1,Corn,6.9,2024,41065
12,Sweet Corn,0.4,2024,41065
14,Mint,13.1,2024,41065
21,Barley,793.5,2024,41065
23,Spring Wheat,332.9,2024,41065
